"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL","year"
"706",7,"EY Chan, NU Saqib","How long has it been? Self-construal and subjective time perception",2022,"Personality and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211016919","https://scholar.google.com/scholar?cites=17891738285786406982&as_sdt=2005&sciodt=0,5&hl=en",94,2023-09-25 16:30:57,NA,"10.1177/01461672211016919",NA,NA,NA,NA,NA,NA,7,7,4,2,1,"Do people with independent and interdependent self-construals perceive the amount of time that has passed differently? Results from four experiments (one preregistered) and three …",NA,"https://scholar.google.com/scholar?q=related:RiCOKi05TPgJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"707",1,"S Thai, P Lockwood","Social-judgment comparisons in daily life",2022,"Personality and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672221115558","https://scholar.google.com/scholar?cites=3582369170888766035&as_sdt=2005&sciodt=0,5&hl=en",95,2023-09-25 16:30:57,NA,"10.1177/01461672221115558",NA,NA,NA,NA,NA,NA,1,1,1,2,1,"Comparison processes are critical to social judgments, yet little is known about how individuals compare people other than themselves in daily life (social-judgment …","https://www.researchgate.net/profile/Sabrina-Thai/publication/363232716_Social-Judgment_Comparisons_in_Daily_Life/links/6422fe1392cfd54f8435563f/Social-Judgment-Comparisons-in-Daily-Life.pdf","https://scholar.google.com/scholar?q=related:U7Ii3cchtzEJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"708",6,"NA Wyer, TJ Hollins, S Pahl","Remembering social events: a construal level approach",2022,"… and Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211038188","https://scholar.google.com/scholar?cites=4919894178335775541&as_sdt=2005&sciodt=0,5&hl=en",96,2023-09-25 16:30:57,NA,"10.1177/01461672211038188",NA,NA,NA,NA,NA,NA,6,6,2,3,1,"Social events are rich in information, yet research into how people remember such events has typically been limited to considering one aspect (eg, faces, behaviors) at a time. Based …","https://journals.sagepub.com/doi/pdf/10.1177/01461672211038188","https://scholar.google.com/scholar?q=related:NVs3QLD5RkQJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"709",9,"O Evans, M Rubin","In a class on their own: investigating the role of social integration in the association between social class and mental well-being",2022,"Personality and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211021190","https://scholar.google.com/scholar?cites=12951946084803517619&as_sdt=2005&sciodt=0,5&hl=en",97,2023-09-25 16:30:57,NA,"10.1177/01461672211021190",NA,NA,NA,NA,NA,NA,9,9,5,2,1,"It has been established that people from lower social classes tend to have poorer mental well-being compared with people from higher classes. Research also suggests that people …",NA,"https://scholar.google.com/scholar?q=related:s5y5fleOvrMJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"710",5,"J Maffly-Kipp, GN Rivera…","The effect of true self-attributions on the endorsement of retributive and restorative justice",2022,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211027473","https://scholar.google.com/scholar?cites=11957284466958148966&as_sdt=2005&sciodt=0,5&hl=en",98,2023-09-25 16:30:57,NA,"10.1177/01461672211027473",NA,NA,NA,NA,NA,NA,5,5,2,3,1,"We examined how the attribution of criminal behavior to an individual's “true” self influences justice preferences. In Study 1 (N= 521), the extent to which undergraduates attributed a …",NA,"https://scholar.google.com/scholar?q=related:ZiVWy97O8KUJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"711",7,"A Hockey, CL Donovan…","Body image projection bias in heterosexual romantic relationships: A dyadic investigation",2022,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211025202","https://scholar.google.com/scholar?cites=7639102632603698897&as_sdt=2005&sciodt=0,5&hl=en",99,2023-09-25 16:30:57,NA,"10.1177/01461672211025202",NA,NA,NA,NA,NA,NA,7,7,2,3,1,"Guided by projection bias perspectives, this article sought to advance understanding of the associations between body image and relationship and sexual satisfaction within …",NA,"https://scholar.google.com/scholar?q=related:0UYY416LA2oJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"712",8,"C D'Amore, M van Zomeren…","Attitude moralization within polarized contexts: an emotional value-protective response to dyadic harm cues",2022,"… and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211047375","https://scholar.google.com/scholar?cites=4494297170814940405&as_sdt=2005&sciodt=0,5&hl=en",100,2023-09-25 16:30:57,NA,"10.1177/01461672211047375",NA,NA,NA,NA,NA,NA,8,8,3,3,1,"Polarization about societal issues involves attitudinal conflict, but we know little about how such conflict transforms into moral conflict. Integrating insights on polarization and …","https://journals.sagepub.com/doi/pdf/10.1177/01461672211047375","https://scholar.google.com/scholar?q=related:9bR3DXfzXj4J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"713",7,"JK Bosson, GJ Rousis, RN Felig","Curvilinear sexism and its links to men's perceived mate value",2022,"… Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211009726","https://scholar.google.com/scholar?cites=10490274372978185488&as_sdt=2005&sciodt=0,5&hl=en",101,2023-09-25 16:30:57,NA,"10.1177/01461672211009726",NA,NA,NA,NA,NA,NA,7,7,2,3,1,"We tested the novel hypothesis that men lower in status-linked variables—that is, subjective social status and perceived mate value—are relatively disinclined to offset their high hostile …","https://www.researchgate.net/profile/Jennifer-Bosson/publication/351084682_Curvilinear_Sexism_and_Its_Links_to_Men%27s_Perceived_Mate_Value/links/63135be51ddd44702131a579/Curvilinear-Sexism-and-Its-Links-to-Mens-Perceived-Mate-Value.pdf","https://scholar.google.com/scholar?q=related:EJW_XfbwlJEJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"714",7,"L López-Rodríguez, E Halperin…","Awareness of the psychological bias of naïve realism can increase acceptance of cultural differences",2022,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211027034","https://scholar.google.com/scholar?cites=5519706664047650075&as_sdt=2005&sciodt=0,5&hl=en",102,2023-09-25 16:30:57,NA,"10.1177/01461672211027034",NA,NA,NA,NA,NA,NA,7,7,2,3,1,"Acceptance of cultural differences can contribute to diversity. However, naïve realism—the conviction that one's views are objective whereas others' are biased—might hinder …","https://angelgomezresearch.es/wp-content/uploads/2022/09/Awareness-of-the-Psychological-Bias-of-Nai%CC%88ve-Realism-Can-Increase-Acceptance-of-Cultural-Differences-2021.pdf","https://scholar.google.com/scholar?q=related:G6XqXvfvmUwJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"715",4,"M Joo, BCP Lam, SE Cross, SX Chen…","Cross-cultural perspectives on self-change in close relationships: Evidence from Hong Kong Chinese and European Americans",2022,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211026129","https://scholar.google.com/scholar?cites=8868165085876599559&as_sdt=2005&sciodt=0,5&hl=en",103,2023-09-25 16:30:57,NA,"10.1177/01461672211026129",NA,NA,NA,NA,NA,NA,4,4,1,5,1,"Three studies examined cultural perceptions of self-change in romantic relationships. In Study 1 (N= 191), Chinese participants perceived hypothetical couples who changed for the …",NA,"https://scholar.google.com/scholar?q=related:Bzsy-SgNEnsJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"716",4,"ME Schwyck, M Du, Y Li, LJ Chang…","Similarity among friends serves as a social prior: the assumption that “birds of a feather flock together” shapes social decisions and relationship beliefs",2022,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672221140269","https://scholar.google.com/scholar?cites=10577951502233391347&as_sdt=2005&sciodt=0,5&hl=en",104,2023-09-25 16:30:57,NA,"10.1177/01461672221140269",NA,NA,NA,NA,NA,NA,4,4,1,5,1,"Social interactions unfold within networks of relationships. How do beliefs about others' social ties shape—and how are they shaped by—expectations about how others will …","https://journals.sagepub.com/doi/pdf/10.1177/01461672221140269","https://scholar.google.com/scholar?q=related:81DuzdhuzJIJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"717",4,"TM Benson-Greenwald…","In the mindset of opportunity: proactive mindset, perceived opportunities, and role attitudes",2022,"… and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211051488","https://scholar.google.com/scholar?cites=5551421082878372859&as_sdt=2005&sciodt=0,5&hl=en",105,2023-09-25 16:30:57,NA,"10.1177/01461672211051488",NA,NA,NA,NA,NA,NA,4,4,2,2,1,"Perceiving roles as fulfilling goals offers motivational benefits to students, and yet the features of individuals or contexts that align with seeing such role opportunities have not …","https://journals.sagepub.com/doi/pdf/10.1177/01461672211051488","https://scholar.google.com/scholar?q=related:-2uU6w-cCk0J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"718",6,"L Bègue, K Vezirian","Sacrificing animals in the name of scientific authority: The relationship between pro-scientific mindset and the lethal use of animals in biomedical experimentation",2022,"Personality and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211039413","https://scholar.google.com/scholar?cites=11903836256939096466&as_sdt=2005&sciodt=0,5&hl=en",106,2023-09-25 16:30:57,NA,"10.1177/01461672211039413",NA,NA,NA,NA,NA,NA,6,6,3,2,1,"The present research investigated how scientific authority increases the lethal use of animals in biomedical experimentation. In two behavioral studies (N= 151 and 150) …","https://www.researchgate.net/profile/Laurent-Begue/publication/353572755_Sacrificing_Animals_in_the_Name_of_Scientific_Authority_The_Relationship_Between_Pro-Scientific_Mindset_and_the_Lethal_Use_of_Animals_in_Biomedical_Experimentation/links/6479ad3ed702370600cb9204/Sacrificing-Animals-in-the-Name-of-Scientific-Authority-The-Relationship-Between-Pro-Scientific-Mindset-and-the-Lethal-Use-of-Animals-in-Biomedical-Experimentation.pdf","https://scholar.google.com/scholar?q=related:kjlFpwHsMqUJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"719",10,"JM Le Forestier, E Page-Gould…","Subjective identity concealability and the consequences of fearing identity-based judgment",2022,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211010038","https://scholar.google.com/scholar?cites=14150675850252088399&as_sdt=2005&sciodt=0,5&hl=en",107,2023-09-25 16:30:57,NA,"10.1177/01461672211010038",NA,NA,NA,NA,NA,NA,10,10,3,3,1,"In intergroup contexts, people may fear being judged negatively because of an identity they hold. For some, the prospect of concealment offers an opportunity to attenuate this fear …","https://journals.sagepub.com/doi/pdf/10.1177/01461672211010038","https://scholar.google.com/scholar?q=related:T3T5WbZMYcQJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"720",7,"GN Rivera, PS Salter, M Friedman…","When race trumps political ideology: Black teachers who advocate for social responsibility are penalized by both liberals and conservatives",2022,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0146167221994025","https://scholar.google.com/scholar?cites=817130729004628302&as_sdt=2005&sciodt=0,5&hl=en",108,2023-09-25 16:30:57,NA,"10.1177/0146167221994025",NA,NA,NA,NA,NA,NA,7,7,2,4,1,"Meritocracy is a prominent narrative embedded in America's educational system: work hard and anyone can achieve success. Yet, racial disparities in education suggest this narrative …","https://journals.sagepub.com/doi/pdf/10.1177/0146167221994025","https://scholar.google.com/scholar?q=related:TnlglREIVwsJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"721",3,"T Nguyen, T Togawa, AA Scholer…","A cross-cultural investigation of metamotivational beliefs about regulatory focus task-motivation fit",2022,"… Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211025423","https://scholar.google.com/scholar?cites=17254874124767944327&as_sdt=2005&sciodt=0,5&hl=en",109,2023-09-25 16:30:57,NA,"10.1177/01461672211025423",NA,NA,NA,NA,NA,NA,3,3,1,4,1,"Recent metamotivation research revealed that Westerners recognize that promotion versus prevention motivations benefit performance on eager versus vigilant tasks, respectively; that …","https://journals.sagepub.com/doi/pdf/10.1177/01461672211025423","https://scholar.google.com/scholar?q=related:h17fopigde8J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"722",3,"R Fischer, JA Karl, R Pilati","Cultural Syndromes in a Changing World: A Longitudinal Investigation of Brazilian Jeitinho Social Problem-Solving Strategies",2022,"… and Social Psychology Bulletin","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211043385","https://scholar.google.com/scholar?cites=12637127430121096798&as_sdt=2005&sciodt=0,5&hl=en",110,2023-09-25 16:30:57,NA,"10.1177/01461672211043385",NA,NA,NA,NA,NA,NA,3,3,1,3,1,"We report a longitudinal study of Jeitinho brasileiro (salient cultural characteristic of Brazil) during a period of significant political instability. Previous historical and anthropological …","https://www.academia.edu/download/81887024/fischer_jeitinho_longitudinal_2021_pspb.pdf","https://scholar.google.com/scholar?q=related:Xoa2fXEYYK8J:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
"723",3,"S Thai, P Lockwood…","The ups and downs of being us: Cross-relationship comparisons in daily life",2022,"… and Social Psychology …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/01461672211056774","https://scholar.google.com/scholar?cites=644606384026893012&as_sdt=2005&sciodt=0,5&hl=en",111,2023-09-25 16:30:57,NA,"10.1177/01461672211056774",NA,NA,NA,NA,NA,NA,3,3,1,3,1,"Cross-relationship comparisons are an integral part of relationship processes, yet little is known about the impact of these comparisons in daily life. The present research employed a …","https://www.researchgate.net/profile/Sabrina-Thai/publication/357051857_The_Ups_and_Downs_of_Being_Us_Cross-Relationship_Comparisons_in_Daily_Life/links/623c83e75758b418f2a71fcb/The-Ups-and-Downs-of-Being-Us-Cross-Relationship-Comparisons-in-Daily-Life.pdf","https://scholar.google.com/scholar?q=related:1DrfSxca8ggJ:scholar.google.com/&scioq=source:%22personality+and+social+psychology+bulletin%22&hl=en&as_sdt=0,5&as_ylo=2022&as_yhi=2022",2022
